,Title,User_id,review/score
2456265,Sense & Sensibility Cds (Penguin Classics),A324NNSMM9EFML,5.0
2456268,Sense & Sensibility Cds (Penguin Classics),A2GRDQJ4Z7053K,4.0
2456277,Sense & Sensibility Cds (Penguin Classics),A2BIFGERNRDLBB,4.0
2456286,Sense & Sensibility Cds (Penguin Classics),A15XY6GGKD3B6D,4.0
2456291,Sense & Sensibility Cds (Penguin Classics),AU6DIIDZK2OQM,4.0
2456293,Sense & Sensibility Cds (Penguin Classics),A2I3D2NX4XKZYJ,4.0
2456296,Sense & Sensibility Cds (Penguin Classics),A1SCJWCMQ3W3KK,4.0
2456301,Sense & Sensibility Cds (Penguin Classics),AST8AAKSJKAQ1,4.0
2456308,Sense & Sensibility Cds (Penguin Classics),A2VMJXD87JUACZ,1.0
2456309,Sense & Sensibility Cds (Penguin Classics),A2NTJUI2DLZF4R,1.0
2456320,Sense & Sensibility Cds (Penguin Classics),A3DICRPEYWH9K5,5.0
2456324,Sense & Sensibility Cds (Penguin Classics),A3I41MF1O2FAC,5.0
2456328,Sense & Sensibility Cds (Penguin Classics),A1IPM23IJ8Q3L4,4.0
2456341,Sense & Sensibility Cds (Penguin Classics),A370T7ZOJJ76I2,2.0
2456342,Sense & Sensibility Cds (Penguin Classics),A1POFVVXUZR3IQ,5.0
2456345,Sense & Sensibility Cds (Penguin Classics),AA0BGTQHWKSQY,5.0
2456351,Sense & Sensibility Cds (Penguin Classics),A2ECPW4RA7NWMP,5.0
2456355,Sense & Sensibility Cds (Penguin Classics),A2ZY5IX8MDRJY7,5.0
2456358,Sense & Sensibility Cds (Penguin Classics),AG2IEP1MJQHFS,4.0
2456359,Sense & Sensibility Cds (Penguin Classics),A1K1JW1C5CUSUZ,4.0
2456360,Sense & Sensibility Cds (Penguin Classics),AEGR7IBHUM3R7,5.0
2456361,Sense & Sensibility Cds (Penguin Classics),A1RECBDKHVOJMW,5.0
2456362,Sense & Sensibility Cds (Penguin Classics),A2Q6R7WN1D2K27,5.0
2456363,Sense & Sensibility Cds (Penguin Classics),A1SWPW47KG9OM1,5.0
2456367,Sense & Sensibility Cds (Penguin Classics),A2SDRCBPIAXVDW,4.0
2456369,Sense & Sensibility Cds (Penguin Classics),A1B9VX6MZ0MZ1T,3.0
2456375,Sense & Sensibility Cds (Penguin Classics),A39N2LNAKIU23O,3.0
2456387,Sense & Sensibility Cds (Penguin Classics),A18KAC7DFVE3E3,5.0
2456392,Sense & Sensibility Cds (Penguin Classics),A1KMPPEXCCBPW3,4.0
2456401,Sense & Sensibility Cds (Penguin Classics),AGHIV0V0ON7MO,3.0
2457335,The Mysterious Island (Classics Illustrated),A2Z548GT5948WH,3.0
2457359,The Mysterious Island (Classics Illustrated),ABON52D6MQ5T2,5.0
2457362,The Mysterious Island (Classics Illustrated),A2F3M93RRLFQNJ,4.0
2457374,The Mysterious Island (Classics Illustrated),A3E8QNDC7CV44,4.0
2457375,The Mysterious Island (Classics Illustrated),AWLFVCT9128JV,4.0
2457387,The Mysterious Island (Classics Illustrated),A1KPDKD7VYRE3B,4.0
2457388,The Mysterious Island (Classics Illustrated),AOKGRSAS5VNS3,5.0
2457389,The Mysterious Island (Classics Illustrated),A1FKYA34DS346W,5.0
2457390,The Mysterious Island (Classics Illustrated),A3CWEK9HY2VPDL,5.0
2457429,The Mysterious Island (Classics Illustrated),A2V1121177OVJ,5.0
2457459,The Mysterious Island (Classics Illustrated),AORT3BGJ6RK7R,5.0
2457465,The Mysterious Island (Classics Illustrated),A3OMJ4HJCS5733,3.0
2457477,The Mysterious Island (Classics Illustrated),AC7MP9R2FKEAI,5.0
2457481,The Mysterious Island (Classics Illustrated),A2INX8B6VXUVW6,4.0
2457482,The Mysterious Island (Classics Illustrated),A1V51M8M216Y69,4.0
2457510,The Mysterious Island (Classics Illustrated),A34989LDU92LBH,5.0
2457514,The Mysterious Island (Classics Illustrated),A1IU7S4HCK1XK0,5.0
2457517,The Mysterious Island (Classics Illustrated),A3DF7LMEQOND63,5.0
2457552,The Mysterious Island (Classics Illustrated),A1X8VZWTOG8IS6,3.0
2457601,The Mysterious Island (Classics Illustrated),A9RUU8JSKU7G1,4.0
2457623,The Mysterious Island (Classics Illustrated),A1X1CEGHTHMBL1,5.0
2457631,The Mysterious Island (Classics Illustrated),A29NUB3P6YIWZG,4.0
2457638,The Mysterious Island (Classics Illustrated),AN8ELR6AHMMQ,4.0
2457639,The Mysterious Island (Classics Illustrated),A2EP0QO57Y9YW6,4.0
2457803,"The Works of Josephus: Complete and Unabridged, New Updated Edition",AR2DE47VCY1C8,5.0
2458211,The thin red line,A3GBYFHV14WPAT,4.0
2458217,The thin red line,A1OBNY1WB38LMI,5.0
2458239,The thin red line,ALDRY40BPNY09,3.0
2458243,The thin red line,A2MPDB0KW79B6F,2.0
2458244,The thin red line,A3P3UOHYBFRGJN,5.0
2458247,The thin red line,A3LNZKV31R04C4,5.0
2458260,The thin red line,A2NBOL825B93OM,5.0
2458265,The thin red line,A9LIET7K21PAO,5.0
2458277,The thin red line,AYZMJYCRIZWIO,5.0
2458282,The thin red line,A29LGHDM4PTVOA,5.0
2458284,The thin red line,A27UILBR7S2VBG,4.0
2459294,The Crystal Cave,A1KMPPEXCCBPW3,4.0
2459298,The Crystal Cave,A1G9FX1KV45N41,5.0
2459329,The Crystal Cave,A1BA72K4VK1UN1,5.0
2459338,The Crystal Cave,A1U7L28N1N8E0L,3.0
2459356,The Crystal Cave,A1X8VZWTOG8IS6,5.0
2459371,The Crystal Cave,AT2R7ZVT7QYOU,4.0
2459410,The Crystal Cave,A2GBJQ9THOYDAJ,5.0
2459422,The Crystal Cave,AOGE8PM6KED3O,5.0
2465808,Shadowy Horses,A1JV4QKTEB7QBL,4.0
2465809,Shadowy Horses,A2EMP366TTS6E1,5.0
2465810,Shadowy Horses,A2V6FC7GVZ6T7M,5.0
2465811,Shadowy Horses,A3R1E4K7B6RUHP,4.0
2465846,Shadowy Horses,A1L43KWWR05PCS,4.0
2465869,Shadowy Horses,ASPABROV8R7M5,2.0
2469187,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A16BJ43Z46QS3N,4.0
2469192,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A1N1YEMTI9DJ86,5.0
2469195,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A3RTMB76CJWY9U,2.0
2469200,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A15IK0978DBL14,5.0
2469208,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A1JH5J1KQAUBMP,5.0
2469210,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A1EKTLUL24HDG8,4.0
2469218,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A2QO08DN1DTEWD,4.0
2469220,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A1YWUHRJDMATPI,5.0
2469221,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A2CW9IQAPFEYLM,5.0
2469230,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A2WSI8HOWHFDOT,5.0
2469231,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A3QN1SJPR6L552,3.0
2469232,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A1OBNY1WB38LMI,4.0
2469233,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A1PKJUAQFGNLSX,5.0
2469241,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A1OB5L3WMHJAD9,4.0
2469250,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A1F0O78HKGBRKO,5.0
2469252,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A289FQ3V2BLV77,5.0
2469267,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A3JGOKYJPPARHO,5.0
2469277,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A2VZ11U5DXM8J5,4.0
2469282,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A27UILBR7S2VBG,3.0
2469291,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A2HFQ405AKX4IW,3.0
2469292,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A1DK5AZMXS1QA3,2.0
2469293,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A2NTJUI2DLZF4R,1.0
2469300,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A2NS0UDRQES390,3.0
2469309,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A3FVAWZNKW9GX,5.0
2469311,Adventures of Robinson Crusoe (100 Greatest Books of All Time),AMKZHBOK7VMQR,5.0
2469319,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A1E2NA2F4RTQ9B,5.0
2469325,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A1F3DFRPGVEUI8,4.0
2469344,Adventures of Robinson Crusoe (100 Greatest Books of All Time),ASSG127YCNDUL,3.0
2469350,Adventures of Robinson Crusoe (100 Greatest Books of All Time),AHD101501WCN1,5.0
2469352,Adventures of Robinson Crusoe (100 Greatest Books of All Time),APD7XINUVG5AL,5.0
2469366,Adventures of Robinson Crusoe (100 Greatest Books of All Time),ATSO7AOHFHUMB,5.0
2469368,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A30KEXFT9SILL6,5.0
2469370,Adventures of Robinson Crusoe (100 Greatest Books of All Time),AHXAPVSHPJ6OJ,5.0
2469372,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A22DUZU3XVA8HA,5.0
2469375,Adventures of Robinson Crusoe (100 Greatest Books of All Time),ARNEUO7BF3J55,4.0
2469383,Adventures of Robinson Crusoe (100 Greatest Books of All Time),A3NI29U4P5NQF1,5.0
2476047,Time and Chance,AFVQZQ8PW0L,5.0
2476049,Time and Chance,A2MF2QVSCUI27G,4.0
2476068,Time and Chance,A2EMP366TTS6E1,5.0
2476071,Time and Chance,A7SSCDSCM4PXF,4.0
2476073,Time and Chance,A2PNTEDGMOLMOY,5.0
2476074,Time and Chance,A2DSXA1E02C86D,4.0
2476081,Time and Chance,A3PGGI7A6XCNF1,5.0
2476091,Time and Chance,A2F540P3L6P5CL,4.0
2476092,Time and Chance,A1N1YEMTI9DJ86,4.0
2476094,Time and Chance,A912C7977MO6O,5.0
2476096,Time and Chance,APRY1W9VFEFQ6,5.0
2476098,Time and Chance,A395QKQZ15GP4F,3.0
2476108,Time and Chance,A1G9FX1KV45N41,5.0
2476109,Time and Chance,A3AEI87ZU72CJK,5.0
2476121,Time and Chance,A15XY6GGKD3B6D,4.0
2477962,Black Powder War (Temeraire),A2PNTEDGMOLMOY,4.0
2477972,Black Powder War (Temeraire),A1LW3XGXYP98BW,4.0
2477988,Black Powder War (Temeraire),AFVQZQ8PW0L,5.0
2477993,Black Powder War (Temeraire),A3C0380R9NMLHD,4.0
2478000,Black Powder War (Temeraire),AN8ELR6AHMMQ,4.0
2478002,Black Powder War (Temeraire),AOKGRSAS5VNS3,4.0
2478006,Black Powder War (Temeraire),A2M4R8R6SU049A,5.0
2478012,Black Powder War (Temeraire),AKT8TGIT6VVZ5,5.0
2478026,Black Powder War (Temeraire),A19OQ7LWE2YJL3,3.0
2478028,Black Powder War (Temeraire),A2EDZH51XHFA9B,4.0
2478031,Black Powder War (Temeraire),A2M1MNG7G40V85,4.0
2479206,Christine,A1CNQTCRQ35IMM,4.0
2479208,Christine,A1X1CEGHTHMBL1,5.0
2479225,Christine,A2H22I2RWE0HOV,4.0
2479231,Christine,ATKL8C5IQ56E9,5.0
2479239,Christine,A1V8NBMG0PDVK1,5.0
2479243,Christine,A3UDYY6L2NH3JS,5.0
2479247,Christine,A1DK5AZMXS1QA3,2.0
2479251,Christine,A35DDC8MZVUNFT,3.0
2479254,Christine,A3GKPMHV4U64IY,2.0
2479256,Christine,A1YWUHRJDMATPI,5.0
2479268,Christine,ATOFFO1VNCAGQ,4.0
2479276,Christine,A1X8VZWTOG8IS6,3.0
2479316,Christine,AO3KR806OCM3N,4.0
2479341,Christine,A36WD8GXQ5QCJ7,5.0
2479343,Christine,ABMX8XUNPR3LP,4.0
2479347,Christine,A3OH101U0CPUC7,4.0
2479351,Christine,A2TAPSNKK9AFSQ,5.0
2479363,Christine,A3HLJQCY6GKRVK,5.0
2479384,Christine,A1A7U9G3728LOU,4.0
2479385,Christine,A370Z6I5GBWU44,4.0
2479387,Christine,A2I17T9XB6LSGW,3.0
2479390,Christine,AIO247KHD2O40,5.0
2479403,Christine,AGCOCRW8A56U8,4.0
2479420,Christine,A16QQ78I8J29PA,3.0
2481414,Cranford (The Hesperides series),A1XC6NAEF7RKZ0,2.0
2481417,Cranford (The Hesperides series),A1G37DFO8MQW0M,5.0
2481424,Cranford (The Hesperides series),A34UTL4AVX80MK,4.0
2481428,Cranford (The Hesperides series),A4UKBG3M5U5TI,5.0
2481432,Cranford (The Hesperides series),A2CW9IQAPFEYLM,5.0
2481434,Cranford (The Hesperides series),A2PR6NXG0PA3KY,5.0
2481436,Cranford (The Hesperides series),AC9B29BXXWJHD,5.0
2481437,Cranford (The Hesperides series),A368INKWDUYHMK,4.0
2481448,Cranford (The Hesperides series),A3OMJ4HJCS5733,4.0
2481451,Cranford (The Hesperides series),A1N1YEMTI9DJ86,4.0
2481454,Cranford (The Hesperides series),A2TXR85WQLE32N,4.0
2481460,Cranford (The Hesperides series),A2W26AAU92CN70,3.0
2482154,the great brain,A13G1TKIKHGV3F,5.0
2482206,the great brain,A3FVAWZNKW9GX,5.0
2482242,the great brain,A3CWEK9HY2VPDL,5.0
2482246,the great brain,A3NIQK6ZLYEP1L,5.0
2483049,Piercingthe Darkness,A3AY3EV2MFRFGG,5.0
2483111,Piercingthe Darkness,APD7XINUVG5AL,3.0
2483130,Piercingthe Darkness,AB9QXH5URDLER,4.0
2487521,The Book of Lost Things: A Novel,A3U29LBT749HJ0,5.0
2487529,The Book of Lost Things: A Novel,A3RTNA9THAU2OP,5.0
2487533,The Book of Lost Things: A Novel,A2Z9B7F052F1KC,4.0
2487535,The Book of Lost Things: A Novel,A1A7U9G3728LOU,5.0
2487543,The Book of Lost Things: A Novel,A2F6N60Z96CAJI,5.0
2487553,The Book of Lost Things: A Novel,A8IPQ1Q1O7YX5,5.0
2487559,The Book of Lost Things: A Novel,AYT4FJYVCHYLE,4.0
2487582,The Book of Lost Things: A Novel,A22B13EJTZKCTM,5.0
2487618,The Book of Lost Things: A Novel,AMVC9WTXYKNJ1,4.0
2487633,The Book of Lost Things: A Novel,A2SI6BNK5SWSMD,3.0
2487634,The Book of Lost Things: A Novel,A3NLJZI5NEOT0K,5.0
2487658,The Book of Lost Things: A Novel,A3LZGLA88K0LA0,5.0
2487666,The Book of Lost Things: A Novel,A39AWL2FKWDFK6,4.0
2487700,The Book of Lost Things: A Novel,A30KEXFT9SILL6,4.0
2487709,The Book of Lost Things: A Novel,A1D5RCOILPC9LX,5.0
2487730,The Book of Lost Things: A Novel,A2E3GFHUDNPYDH,4.0
2487741,The Book of Lost Things: A Novel,A9ANEOMLGFYCD,5.0
2487743,The Book of Lost Things: A Novel,A11ON2OFCF6RTV,4.0
2487747,The Book of Lost Things: A Novel,A3NJJZ5NB9LMR3,5.0
2487753,The Book of Lost Things: A Novel,A1BI8PUEHA5CHW,4.0
2492586,Cards on the Table (Winterbrook Edition),A1DW700HEBQC4P,5.0
2492587,Cards on the Table (Winterbrook Edition),A1G37DFO8MQW0M,5.0
2492588,Cards on the Table (Winterbrook Edition),ANFKIA40MBV8B,3.0
2492601,Cards on the Table (Winterbrook Edition),A3BIWTN2DA0YY2,5.0
2492607,Cards on the Table (Winterbrook Edition),A1BA72K4VK1UN1,5.0
2492614,Cards on the Table (Winterbrook Edition),A1HS9F7J51E9CB,4.0
2492617,Cards on the Table (Winterbrook Edition),A1N1YEMTI9DJ86,5.0
2492625,Cards on the Table (Winterbrook Edition),A3K1RVYM3JQZZS,4.0
2492628,Cards on the Table (Winterbrook Edition),A1X8VZWTOG8IS6,3.0
2492635,Cards on the Table (Winterbrook Edition),A3R1E4K7B6RUHP,3.0
2492636,Cards on the Table (Winterbrook Edition),A4FX5YCJA630V,5.0
2492639,Cards on the Table (Winterbrook Edition),A1NC9AGZOBI0M1,5.0
2492641,Cards on the Table (Winterbrook Edition),A3A6GXILVT9JNW,4.0
2492864,"Silas Marner,: The weaver of Raveloe,",A3R1E4K7B6RUHP,4.0
2492866,"Silas Marner,: The weaver of Raveloe,",A3PWVZRIHDMLXF,3.0
2492867,"Silas Marner,: The weaver of Raveloe,",A3JSRMS7FO6EKQ,5.0
2492871,"Silas Marner,: The weaver of Raveloe,",A1F8GH7CR68P59,4.0
2492887,"Silas Marner,: The weaver of Raveloe,",AK0CENM3LUM28,4.0
2492891,"Silas Marner,: The weaver of Raveloe,",A1DM3A2RLDW0VI,4.0
2492893,"Silas Marner,: The weaver of Raveloe,",A1NT7ED5TATUAM,4.0
2492896,"Silas Marner,: The weaver of Raveloe,",AHD101501WCN1,5.0
2492900,"Silas Marner,: The weaver of Raveloe,",A3EJWHGO91FA0N,5.0
2492907,"Silas Marner,: The weaver of Raveloe,",A4UKBG3M5U5TI,3.0
2492908,"Silas Marner,: The weaver of Raveloe,",A29NUB3P6YIWZG,2.0
2492919,"Silas Marner,: The weaver of Raveloe,",AV74NYPSKHXBU,5.0
2492922,"Silas Marner,: The weaver of Raveloe,",A1CUQT847I9NHB,3.0
2492934,"Silas Marner,: The weaver of Raveloe,",A1XTWXIMUCDGQE,5.0
2492937,"Silas Marner,: The weaver of Raveloe,",A3QVAKVRAH657N,5.0
2492940,"Silas Marner,: The weaver of Raveloe,",A30QQPDAPOCO3T,5.0
2492946,"Silas Marner,: The weaver of Raveloe,",A1G37DFO8MQW0M,5.0
2492949,"Silas Marner,: The weaver of Raveloe,",A2QP1HWWV5BRHD,5.0
2492985,"Silas Marner,: The weaver of Raveloe,",A386UNUYDUDSBB,4.0
2492991,"Silas Marner,: The weaver of Raveloe,",AU6DIIDZK2OQM,4.0
2492992,"Silas Marner,: The weaver of Raveloe,",ABTUNH7645QJL,5.0
2492994,"Silas Marner,: The weaver of Raveloe,",A3MMPJ7OJDEAI0,5.0
2492995,"Silas Marner,: The weaver of Raveloe,",A3BH49ZKESHDID,5.0
2492997,"Silas Marner,: The weaver of Raveloe,",A2VE83MZF98ITY,5.0
2492999,"Silas Marner,: The weaver of Raveloe,",A2M7RPFEMKRT8M,4.0
2493000,"Silas Marner,: The weaver of Raveloe,",A16QODENBJVUI1,5.0
2493001,"Silas Marner,: The weaver of Raveloe,",A3USD3ANXP45UC,5.0
2493002,"Silas Marner,: The weaver of Raveloe,",A3O2RCKAMSE9X7,5.0
2493009,"Silas Marner,: The weaver of Raveloe,",A3TKGM2JJJC1I3,4.0
2493011,"Silas Marner,: The weaver of Raveloe,",A5ZVJ9A6H1YL1,3.0
2493016,"Silas Marner,: The weaver of Raveloe,",A2ENIQZX6VJYUM,5.0
2493027,"Silas Marner,: The weaver of Raveloe,",A1CHM200OEN65X,3.0
2493046,"Silas Marner,: The weaver of Raveloe,",A3P8ZDHC7XSKSE,4.0
2493048,"Silas Marner,: The weaver of Raveloe,",A1N1YEMTI9DJ86,5.0
2493050,"Silas Marner,: The weaver of Raveloe,",A1JTG5X4VHJV27,3.0
2493051,"Silas Marner,: The weaver of Raveloe,",A3M6RVUVZOQZLB,5.0
2496677,The Making of a Chef: Mastering Heat at the Culinary Institute of America,A3R74PWB8GY9NS,3.0
2496684,The Making of a Chef: Mastering Heat at the Culinary Institute of America,A2Z4WO6M9NQOLB,4.0
2496702,The Making of a Chef: Mastering Heat at the Culinary Institute of America,A20IIR0422G3A5,5.0
2496720,The Making of a Chef: Mastering Heat at the Culinary Institute of America,A1OX82JPAQLL60,5.0
2496755,The Making of a Chef: Mastering Heat at the Culinary Institute of America,A4H4KYSM2KQ85,4.0
2500063,"1,000 Places to See Before You Die: A Traveler's Life List",A3VIOCJZ22JZXT,3.0
2500069,"1,000 Places to See Before You Die: A Traveler's Life List",A16QJ649N8PRV,3.0
2500071,"1,000 Places to See Before You Die: A Traveler's Life List",A1RECBDKHVOJMW,5.0
2500077,"1,000 Places to See Before You Die: A Traveler's Life List",A3B6FOHAAOL7G3,5.0
2500100,"1,000 Places to See Before You Die: A Traveler's Life List",AQQLWCMRNDFGI,5.0
2500123,"1,000 Places to See Before You Die: A Traveler's Life List",A1DYXCF4148PJT,3.0
2500130,"1,000 Places to See Before You Die: A Traveler's Life List",A13E0ARAXI6KJW,5.0
2500132,"1,000 Places to See Before You Die: A Traveler's Life List",A28WJUJF6D2ULA,4.0
2500149,"1,000 Places to See Before You Die: A Traveler's Life List",A1MJMYLRTZ76ZX,5.0
2500150,"1,000 Places to See Before You Die: A Traveler's Life List",AIO247KHD2O40,1.0
2500184,"1,000 Places to See Before You Die: A Traveler's Life List",A146H6A41B26QT,4.0
2500185,"1,000 Places to See Before You Die: A Traveler's Life List",AGG9C66TOLJZB,3.0
2500207,"1,000 Places to See Before You Die: A Traveler's Life List",A3PWF2AQ5XYALW,4.0
2500224,"1,000 Places to See Before You Die: A Traveler's Life List",A2VN986E5KR1NV,4.0
2500227,"1,000 Places to See Before You Die: A Traveler's Life List",A2JP0URFHXP6DO,4.0
2500228,"1,000 Places to See Before You Die: A Traveler's Life List",A3GA09FYFKL4EY,5.0
2500261,"1,000 Places to See Before You Die: A Traveler's Life List",A1GUWFBWRXTJG0,4.0
2500265,"1,000 Places to See Before You Die: A Traveler's Life List",A14OJS0VWMOSWO,5.0
2500301,"1,000 Places to See Before You Die: A Traveler's Life List",A22LX6529JJ166,5.0
2500325,"1,000 Places to See Before You Die: A Traveler's Life List",A2B21POKQ3N09H,3.0
2500329,"1,000 Places to See Before You Die: A Traveler's Life List",A3QVI57VT1VGRO,5.0
2500332,"1,000 Places to See Before You Die: A Traveler's Life List",AE31M52VLKOG6,5.0
2500355,"1,000 Places to See Before You Die: A Traveler's Life List",AMCAID3LTHKEC,2.0
2501411,A Moveable Feast (Bantam Book),A13O359A2KX7YY,4.0
2501413,A Moveable Feast (Bantam Book),AGEIT17HENDIS,4.0
2501417,A Moveable Feast (Bantam Book),A2VE83MZF98ITY,5.0
2501418,A Moveable Feast (Bantam Book),A1U0WO33TVDE9K,5.0
2501421,A Moveable Feast (Bantam Book),ALR35EFI69S5R,5.0
2501426,A Moveable Feast (Bantam Book),AYKYFFCC49HVT,5.0
2501430,A Moveable Feast (Bantam Book),A26QPBO86WFF23,4.0
2501432,A Moveable Feast (Bantam Book),A34BWLZ9HERHGM,5.0
2501486,A Moveable Feast (Bantam Book),ASJ89T42CIUHU,3.0
2501487,A Moveable Feast (Bantam Book),A3TKGM2JJJC1I3,4.0
2501491,A Moveable Feast (Bantam Book),A3QVI57VT1VGRO,5.0
2501494,A Moveable Feast (Bantam Book),A23ZCJ9U3ZN0FK,5.0
2501508,A Moveable Feast (Bantam Book),A2ENIQZX6VJYUM,5.0
2501513,A Moveable Feast (Bantam Book),A11DCTGTPS7M0C,3.0
2501516,A Moveable Feast (Bantam Book),A1DM3A2RLDW0VI,4.0
2501519,A Moveable Feast (Bantam Book),A1NT7ED5TATUAM,4.0
2501524,A Moveable Feast (Bantam Book),A2ODBHT4URXVXQ,5.0
2501526,A Moveable Feast (Bantam Book),A34HCSZJXZLPC,5.0
2501527,A Moveable Feast (Bantam Book),A34PAZQ73SL163,5.0
2501534,A Moveable Feast (Bantam Book),A1CNQTCRQ35IMM,3.0
2501547,A Moveable Feast (Bantam Book),A2I3D2NX4XKZYJ,5.0
2501555,A Moveable Feast (Bantam Book),AMKZHBOK7VMQR,4.0
2501556,A Moveable Feast (Bantam Book),A19B0GTBYVO2OL,4.0
2501568,A Moveable Feast (Bantam Book),A3OJFPKMCXKOM0,4.0
2501578,A Moveable Feast (Bantam Book),A1MC6BFHWY6WC3,5.0
2501580,A Moveable Feast (Bantam Book),A2T6RWGHT3DIDH,5.0
2501598,A Moveable Feast (Bantam Book),A4VH04TA14CPE,5.0
2501600,A Moveable Feast (Bantam Book),A280GY5UVUS2QH,5.0
2501601,A Moveable Feast (Bantam Book),A39NS429FYXAD1,5.0
2501607,A Moveable Feast (Bantam Book),AI37YX1U4KB1L,5.0
2501610,A Moveable Feast (Bantam Book),AYZMJYCRIZWIO,5.0
2501613,A Moveable Feast (Bantam Book),A2UIXU97JYCPZG,4.0
2501617,A Moveable Feast (Bantam Book),A2DSXA1E02C86D,4.0
2501620,A Moveable Feast (Bantam Book),A2S166WSCFIFP5,4.0
2501647,A Moveable Feast (Bantam Book),A1V09ASZ9HWQAE,5.0
2501650,A Moveable Feast (Bantam Book),AUM3YMZ0YRJE0,5.0
2501651,A Moveable Feast (Bantam Book),AJQ1S39GZBKUG,5.0
2501665,A Moveable Feast (Bantam Book),A3JSRMS7FO6EKQ,4.0
2501675,A Moveable Feast (Bantam Book),A2VZ11U5DXM8J5,5.0
2501682,A Moveable Feast (Bantam Book),AV74NYPSKHXBU,5.0
2501691,A Moveable Feast (Bantam Book),A303U1MOXG5R1F,4.0
2501692,A Moveable Feast (Bantam Book),AHD101501WCN1,4.0
2501700,A Moveable Feast (Bantam Book),A1E2NA2F4RTQ9B,3.0
2501703,A Moveable Feast (Bantam Book),A7SSCDSCM4PXF,4.0
2501705,A Moveable Feast (Bantam Book),A3OL1AX1IODBYL,5.0
2501718,The Pilgrim's Progress from This World to that which is to Come,A3LWS1L674IYH7,5.0
2501731,The Pilgrim's Progress from This World to that which is to Come,AU1E6KDG1FMG6,5.0
2501745,The Pilgrim's Progress from This World to that which is to Come,A1X8VZWTOG8IS6,1.0
2501823,The Pilgrim's Progress from This World to that which is to Come,A368INKWDUYHMK,5.0
2506133,"Demolished Man, The",A15XY6GGKD3B6D,1.0
2506135,"Demolished Man, The",A1X8VZWTOG8IS6,4.0
2506149,"Demolished Man, The",AL9HZLZT4X1KL,5.0
2506171,"Demolished Man, The",A26BWRBPP4V2WF,4.0
2506175,"Demolished Man, The",A1PXH6NS60C8V5,5.0
2506177,"Demolished Man, The",A29NUB3P6YIWZG,5.0
2506190,"Demolished Man, The",A2M1MNG7G40V85,4.0
2506196,"Demolished Man, The",A3S1YIQQW7AZO,4.0
2506202,"Demolished Man, The",A2B9Y0WXNSN17U,5.0
2506204,"Demolished Man, The",A3PWPNZVMNX3PA,5.0
2506206,"Demolished Man, The",AQYM7Q42F4C87,4.0
2506207,"Demolished Man, The",AWLFVCT9128JV,5.0
2506211,"Demolished Man, The",A1YWUPCT83WY48,5.0
2506215,"Demolished Man, The",A1RAUVCWYHTQI4,3.0
2508059,Autobiography of a Face,A19XE6G6NDZFPS,5.0
2508062,Autobiography of a Face,AIEEK7AHXKZCC,5.0
2508065,Autobiography of a Face,A4H4KYSM2KQ85,5.0
2508073,Autobiography of a Face,A39650P2CZUUC9,5.0
2508095,Autobiography of a Face,A2ODBHT4URXVXQ,5.0
2508118,Autobiography of a Face,A2W26AAU92CN70,5.0
2508168,Autobiography of a Face,A1IOJE0W1NXOSE,5.0
2508173,Autobiography of a Face,AU6DIIDZK2OQM,4.0
2508174,Autobiography of a Face,A2EBLL2OYEQJN9,5.0
2508180,Autobiography of a Face,ASPABROV8R7M5,2.0
2508181,Autobiography of a Face,A3J0JTAMLWEWCS,5.0
2508252,Access To Power,A39837HXPWMKSU,2.0
2508253,Access To Power,A2DSXA1E02C86D,4.0
2508254,Access To Power,AFVQZQ8PW0L,5.0
2513530,The Book of Laughter and Forgetting,A1PDIPZK2HIH5K,5.0
2513540,The Book of Laughter and Forgetting,A2VZ11U5DXM8J5,5.0
2513553,The Book of Laughter and Forgetting,A35YWA2V4QHOJ3,5.0
2513562,The Book of Laughter and Forgetting,A1LVZOK9F7K4CN,4.0
2513565,The Book of Laughter and Forgetting,AJ7SKEX269O9U,3.0
