,Title,User_id,review/score,authors,categories
2123657,The Mandalorian Armor - Book 1 of the Bounty Hunter Wars - Star Wars,AQ40L2YGV7C42,4.0,['Elisabeth Robinson'],['Fiction']
2123679,The Mandalorian Armor - Book 1 of the Bounty Hunter Wars - Star Wars,A1S3IN6CSTBPY6,4.0,['Elisabeth Robinson'],['Fiction']
2123681,The Mandalorian Armor - Book 1 of the Bounty Hunter Wars - Star Wars,A3FJOQ23K5PQB8,5.0,['Elisabeth Robinson'],['Fiction']
2123691,The Mandalorian Armor - Book 1 of the Bounty Hunter Wars - Star Wars,AG2IEP1MJQHFS,3.0,['Elisabeth Robinson'],['Fiction']
2123694,The Mandalorian Armor - Book 1 of the Bounty Hunter Wars - Star Wars,A16BJ43Z46QS3N,5.0,['Elisabeth Robinson'],['Fiction']
2123701,The Mandalorian Armor - Book 1 of the Bounty Hunter Wars - Star Wars,A2QTG1OWAWEFR4,4.0,['Elisabeth Robinson'],['Fiction']
2123702,The Mandalorian Armor - Book 1 of the Bounty Hunter Wars - Star Wars,A3UDYY6L2NH3JS,4.0,['Elisabeth Robinson'],['Fiction']
2123717,The Mandalorian Armor - Book 1 of the Bounty Hunter Wars - Star Wars,AN3D3M8MJ07BQ,4.0,['Elisabeth Robinson'],['Fiction']
2123740,The Mandalorian Armor - Book 1 of the Bounty Hunter Wars - Star Wars,A2RZ9O4PSL16V4,5.0,['Elisabeth Robinson'],['Fiction']
2123741,The Mandalorian Armor - Book 1 of the Bounty Hunter Wars - Star Wars,A2F6N60Z96CAJI,4.0,['Elisabeth Robinson'],['Fiction']
2123752,The Mandalorian Armor - Book 1 of the Bounty Hunter Wars - Star Wars,A2ODBHT4URXVXQ,5.0,['Elisabeth Robinson'],['Fiction']
2123755,The Mandalorian Armor - Book 1 of the Bounty Hunter Wars - Star Wars,AFVQZQ8PW0L,5.0,['Elisabeth Robinson'],['Fiction']
2123757,The Mandalorian Armor - Book 1 of the Bounty Hunter Wars - Star Wars,A2T1B8LGQRYCEA,5.0,['Elisabeth Robinson'],['Fiction']
2123758,The Mandalorian Armor - Book 1 of the Bounty Hunter Wars - Star Wars,AU6DIIDZK2OQM,3.0,['Elisabeth Robinson'],['Fiction']
2123761,The Mandalorian Armor - Book 1 of the Bounty Hunter Wars - Star Wars,A1TPW86OHXTXFC,4.0,['Elisabeth Robinson'],['Fiction']
2123764,The Mandalorian Armor - Book 1 of the Bounty Hunter Wars - Star Wars,A5DQ1MP5DL7DY,4.0,['Elisabeth Robinson'],['Fiction']
2124158,Love's Abiding Joy,A146H6A41B26QT,5.0,['Ian McEwan'],['Fiction']
2124165,Love's Abiding Joy,A1I6ZXLKEUKV7W,5.0,['Ian McEwan'],['Fiction']
2124168,Love's Abiding Joy,AH1M9A3JTV7C3,4.0,['Ian McEwan'],['Fiction']
2124169,Love's Abiding Joy,A2F3M93RRLFQNJ,5.0,['Ian McEwan'],['Fiction']
2124180,Love's Abiding Joy,ASJWCXE10I8AZ,3.0,['Ian McEwan'],['Fiction']
2124187,Love's Abiding Joy,A1LVZOK9F7K4CN,4.0,['Ian McEwan'],['Fiction']
2124190,Love's Abiding Joy,ARBMZ59SXGUGI,4.0,['Ian McEwan'],['Fiction']
2124194,Love's Abiding Joy,A1EJPF2NSCMCAY,3.0,['Ian McEwan'],['Fiction']
2124199,Love's Abiding Joy,AOGE8PM6KED3O,3.0,['Ian McEwan'],['Fiction']
2124216,Love's Abiding Joy,A33EVEMS61JYRQ,4.0,['Ian McEwan'],['Fiction']
2124217,Love's Abiding Joy,A137B77BFBHZBU,5.0,['Ian McEwan'],['Fiction']
2124220,Love's Abiding Joy,A29NUB3P6YIWZG,4.0,['Ian McEwan'],['Fiction']
2124232,Love's Abiding Joy,A1F38YS15PWMRQ,5.0,['Ian McEwan'],['Fiction']
2124235,Love's Abiding Joy,A395QKQZ15GP4F,2.0,['Ian McEwan'],['Fiction']
2124244,Love's Abiding Joy,A3684EUAEHIV67,3.0,['Ian McEwan'],['Fiction']
2124249,Love's Abiding Joy,A2QZVW56O4WSBT,4.0,['Ian McEwan'],['Fiction']
2124251,Love's Abiding Joy,AJ9W09EUQPAKE,4.0,['Ian McEwan'],['Fiction']
2124252,Love's Abiding Joy,AOOZD3SGGDXUT,5.0,['Ian McEwan'],['Fiction']
2124277,Love's Abiding Joy,A2YTHMJJJQCOZ,5.0,['Ian McEwan'],['Fiction']
2124290,Love's Abiding Joy,A2ON63MUE6YO0W,4.0,['Ian McEwan'],['Fiction']
2124299,Love's Abiding Joy,A3OEECMCM2T4KQ,5.0,['Ian McEwan'],['Fiction']
2124301,Love's Abiding Joy,A1T9MILRRZ00F8,4.0,['Ian McEwan'],['Fiction']
2124306,Love's Abiding Joy,A3TCC7LJXJLUA8,4.0,['Ian McEwan'],['Fiction']
2124310,Love's Abiding Joy,AKT8TGIT6VVZ5,5.0,['Ian McEwan'],['Fiction']
2124316,Love's Abiding Joy,A2ODBHT4URXVXQ,5.0,['Ian McEwan'],['Fiction']
2124322,Love's Abiding Joy,A7SSCDSCM4PXF,4.0,['Ian McEwan'],['Fiction']
2124344,Love's Abiding Joy,A3VIOCJZ22JZXT,5.0,['Ian McEwan'],['Fiction']
2124482,The Mark: The Beast rules the world,A2VE83MZF98ITY,5.0,['Suetonius'],['Fiction']
2124486,The Mark: The Beast rules the world,AQDJTEIDUKK5B,4.0,['Suetonius'],['Fiction']
2124694,Bouzi,A2GBJQ9THOYDAJ,4.0,['Kellie VanHorn'],['Fiction']
2124695,Bouzi,A3VQE7ADIC7XU5,4.0,['Kellie VanHorn'],['Fiction']
2124696,Bouzi,A3QS5UYAGHF4IU,4.0,['Kellie VanHorn'],['Fiction']
2124698,Bouzi,A2R6YYZJU332O8,2.0,['Kellie VanHorn'],['Fiction']
2124700,Bouzi,A2SI6BNK5SWSMD,3.0,['Kellie VanHorn'],['Fiction']
2124702,Bouzi,A2PWUIQG57O1AZ,4.0,['Kellie VanHorn'],['Fiction']
2124705,Bouzi,APRY1W9VFEFQ6,5.0,['Kellie VanHorn'],['Fiction']
2124708,Bouzi,AHLZRSA3VPP1H,5.0,['Kellie VanHorn'],['Fiction']
2124712,Bouzi,A1E8CYZ5HN0IFC,4.0,['Kellie VanHorn'],['Fiction']
2124790,Anvil of Stars: The Sequel to Forge of God,A5ZVJ9A6H1YL1,3.0,['Greg Bear'],['Fiction']
2124863,The Maze Edition),AFVQZQ8PW0L,5.0,['Steven Rowley'],['Fiction']
2125006,"Bullet for a Star: A Toby Peters Mystery, Book 1",AN8C7BGR98HLN,4.0,['Stuart M. Kaminsky'],['Fiction']
2125008,"Bullet for a Star: A Toby Peters Mystery, Book 1",A2VJ80PM1G00QV,5.0,['Stuart M. Kaminsky'],['Fiction']
2125022,"Bullet for a Star: A Toby Peters Mystery, Book 1",A3Q86MZSVUUAD8,5.0,['Stuart M. Kaminsky'],['Fiction']
2125057,AZ Murder Goes... Artful,A1G37DFO8MQW0M,5.0,['Agatha Christie'],['Fiction']
2125060,AZ Murder Goes... Artful,AYFNOHE3IQQ4G,4.0,['Agatha Christie'],['Fiction']
2125061,AZ Murder Goes... Artful,A1O6XH64AWLR6I,5.0,['Agatha Christie'],['Fiction']
2125066,AZ Murder Goes... Artful,AYPOMVBFYBVWE,4.0,['Agatha Christie'],['Fiction']
2125067,AZ Murder Goes... Artful,ABMX8XUNPR3LP,3.0,['Agatha Christie'],['Fiction']
2125074,AZ Murder Goes... Artful,A14OJS0VWMOSWO,5.0,['Agatha Christie'],['Fiction']
2125096,AZ Murder Goes... Artful,A3UDYY6L2NH3JS,5.0,['Agatha Christie'],['Fiction']
2125098,AZ Murder Goes... Artful,A3A6GXILVT9JNW,5.0,['Agatha Christie'],['Fiction']
2125100,AZ Murder Goes... Artful,A3K1RVYM3JQZZS,3.0,['Agatha Christie'],['Fiction']
2125104,AZ Murder Goes... Artful,A1IOJE0W1NXOSE,5.0,['Agatha Christie'],['Fiction']
2125105,AZ Murder Goes... Artful,A1NC9AGZOBI0M1,5.0,['Agatha Christie'],['Fiction']
2125110,AZ Murder Goes... Artful,A1DW700HEBQC4P,5.0,['Agatha Christie'],['Fiction']
2125112,AZ Murder Goes... Artful,A1G0DH7UQ4ILS6,5.0,['Agatha Christie'],['Fiction']
2125113,AZ Murder Goes... Artful,A3IKBHODOTYYHM,4.0,['Agatha Christie'],['Fiction']
2125115,AZ Murder Goes... Artful,ANFKIA40MBV8B,5.0,['Agatha Christie'],['Fiction']
2125127,AZ Murder Goes... Artful,A1RMHZSWZ7ZEQO,4.0,['Agatha Christie'],['Fiction']
2125129,AZ Murder Goes... Artful,A22DUZU3XVA8HA,4.0,['Agatha Christie'],['Fiction']
2125131,AZ Murder Goes... Artful,A2CW9IQAPFEYLM,5.0,['Agatha Christie'],['Fiction']
2125132,AZ Murder Goes... Artful,A2IWPHLMC27NKZ,4.0,['Agatha Christie'],['Fiction']
2125136,AZ Murder Goes... Artful,A1HS9F7J51E9CB,4.0,['Agatha Christie'],['Fiction']
2125137,AZ Murder Goes... Artful,A3BIWTN2DA0YY2,5.0,['Agatha Christie'],['Fiction']
2125148,AZ Murder Goes... Artful,A3R1E4K7B6RUHP,3.0,['Agatha Christie'],['Fiction']
2125163,AZ Murder Goes... Artful,A1VFKMHY42W2O3,5.0,['Agatha Christie'],['Fiction']
2125164,AZ Murder Goes... Artful,A1X8VZWTOG8IS6,3.0,['Agatha Christie'],['Fiction']
2125173,AZ Murder Goes... Artful,A30AO422P01XK0,5.0,['Agatha Christie'],['Fiction']
2125275,Highlander: The Path),A3A6GXILVT9JNW,5.0,['Rebecca Neason'],['Fiction']
2125343,Fortress of Owls,AUVN1HWXS4EGQ,5.0,"[""Patrick O'Brian""]",['Fiction']
2125345,Fortress of Owls,A2GBJQ9THOYDAJ,5.0,"[""Patrick O'Brian""]",['Fiction']
2125347,Fortress of Owls,A2UIXU97JYCPZG,5.0,"[""Patrick O'Brian""]",['Fiction']
2125349,Fortress of Owls,A260X99UW6HA9Z,4.0,"[""Patrick O'Brian""]",['Fiction']
2125355,Fortress of Owls,A202FGBQHO5638,5.0,"[""Patrick O'Brian""]",['Fiction']
2125356,Fortress of Owls,A14OJS0VWMOSWO,5.0,"[""Patrick O'Brian""]",['Fiction']
2125359,Fortress of Owls,AKT8TGIT6VVZ5,5.0,"[""Patrick O'Brian""]",['Fiction']
2125361,Fortress of Owls,A3J0OXB9KIC5SS,4.0,"[""Patrick O'Brian""]",['Fiction']
2125371,Fortress of Owls,A30R23VXTBBTLN,5.0,"[""Patrick O'Brian""]",['Fiction']
2125372,Fortress of Owls,A2NHD7LUXVGTD3,5.0,"[""Patrick O'Brian""]",['Fiction']
2125373,Fortress of Owls,AOGE8PM6KED3O,5.0,"[""Patrick O'Brian""]",['Fiction']
2125374,Fortress of Owls,A2PNTEDGMOLMOY,4.0,"[""Patrick O'Brian""]",['Fiction']
2125379,Fortress of Owls,A2ORDVE96GL3Q7,5.0,"[""Patrick O'Brian""]",['Fiction']
2126543,Robbie Taggart: Highland Sailor,A3A6GXILVT9JNW,5.0,['Donna Lettow'],['Fiction']
2126549,Robbie Taggart: Highland Sailor,A1X8VZWTOG8IS6,3.0,['Donna Lettow'],['Fiction']
2126769,Bartleby & Co.,A1OBNY1WB38LMI,3.0,['Herman Melville'],['Fiction']
2126770,Bartleby & Co.,A17FLA8HQOFVIG,3.0,['Herman Melville'],['Fiction']
2127617,Texas Belles: One More Chance/Courtin' Patience/Susannah's Secret/The Sheriff and the Outlaw,A3GHSD9VY8XS4Q,5.0,"['Stephen  Baxter', 'Cory Doctorow', 'Neil  Gaiman']",['Fiction']
2127757,Knockin Boots,A2RPIGO3G4M6GN,4.0,['Thomas William Simpson'],['Fiction']
2127765,Knockin Boots,AFVQZQ8PW0L,4.0,['Thomas William Simpson'],['Fiction']
2127773,Dressing Up for the Carnival,A29NUB3P6YIWZG,4.0,['Herman Wouk'],['Fiction']
2127806,Dressing Up for the Carnival,A1MC6BFHWY6WC3,5.0,['Herman Wouk'],['Fiction']
2127831,Dressing Up for the Carnival,A2L5XWA1DRCFAH,4.0,['Herman Wouk'],['Fiction']
2127838,Dressing Up for the Carnival,A3BIWTN2DA0YY2,5.0,['Herman Wouk'],['Fiction']
2127839,Dressing Up for the Carnival,A3FJOQ23K5PQB8,5.0,['Herman Wouk'],['Fiction']
2127861,Dressing Up for the Carnival,A1CYRTQ04LYI55,4.0,['Herman Wouk'],['Fiction']
2128627,Colonel Chabert,A16QQ78I8J29PA,5.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128628,Colonel Chabert,A39650P2CZUUC9,2.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128630,Colonel Chabert,A1K1JW1C5CUSUZ,4.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128633,Colonel Chabert,A222LQEPE7O7BV,4.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128645,Colonel Chabert,A8DJ9EU2QP2JM,5.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128650,Colonel Chabert,A2E9Q3T876TQ6C,3.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128659,Colonel Chabert,A1DYXCF4148PJT,5.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128662,Colonel Chabert,A3M174IC0VXOS2,5.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128712,Colonel Chabert,ARH9IQEMFKR6M,3.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128762,Colonel Chabert,A2XRMQA6PJ5ZJ8,2.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128765,Colonel Chabert,A1DQZBHEU98PBT,5.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128766,Colonel Chabert,A1CNQTCRQ35IMM,2.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128769,Colonel Chabert,A1EJPF2NSCMCAY,5.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128777,Colonel Chabert,A1AXHNRDJEQ0B,4.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128780,Colonel Chabert,A377AN65J362H,3.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128851,Colonel Chabert,A2EBLL2OYEQJN9,4.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128854,Colonel Chabert,A1RKD1I8MW1LG6,4.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128857,Colonel Chabert,AOGE8PM6KED3O,3.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128860,Colonel Chabert,A137B77BFBHZBU,4.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128866,Colonel Chabert,AKT474TT9CQC5,1.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128867,Colonel Chabert,AAXHO2OS16WH8,4.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128893,Colonel Chabert,A37XE43JR03AFN,3.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128895,Colonel Chabert,A3HLJQCY6GKRVK,4.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128896,Colonel Chabert,A33L7G4E8CID3,5.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2128912,Colonel Chabert,A1LVMQ52YODRMO,4.0,"['John Grisham', 'Sue Harmes']",['Fiction']
2129011,The cassique of Kiawah: A Colonial romance,A1IU7S4HCK1XK0,5.0,['Edwin A. Abbott'],['Fiction']
2129022,The cassique of Kiawah: A Colonial romance,A1MJMYLRTZ76ZX,5.0,['Edwin A. Abbott'],['Fiction']
2129028,The cassique of Kiawah: A Colonial romance,A1LMBM1N4EXS5W,5.0,['Edwin A. Abbott'],['Fiction']
2129030,The cassique of Kiawah: A Colonial romance,A1X8VZWTOG8IS6,3.0,['Edwin A. Abbott'],['Fiction']
2129042,The cassique of Kiawah: A Colonial romance,AHXAPVSHPJ6OJ,2.0,['Edwin A. Abbott'],['Fiction']
2129044,The cassique of Kiawah: A Colonial romance,A2EDZH51XHFA9B,3.0,['Edwin A. Abbott'],['Fiction']
2129064,The cassique of Kiawah: A Colonial romance,A1CPJEZRLVKJOS,5.0,['Edwin A. Abbott'],['Fiction']
2129104,The cassique of Kiawah: A Colonial romance,A37XGUQ1VH0XM6,5.0,['Edwin A. Abbott'],['Fiction']
2129111,The cassique of Kiawah: A Colonial romance,A2W1TK5CJXKH5U,5.0,['Edwin A. Abbott'],['Fiction']
2129117,The cassique of Kiawah: A Colonial romance,A1S3C5OFU508P3,5.0,['Edwin A. Abbott'],['Fiction']
2129119,The cassique of Kiawah: A Colonial romance,A3MQXFVZ9DCE8M,4.0,['Edwin A. Abbott'],['Fiction']
2129145,The cassique of Kiawah: A Colonial romance,A11ON2OFCF6RTV,4.0,['Edwin A. Abbott'],['Fiction']
2129165,The cassique of Kiawah: A Colonial romance,A14CC5FIPR5YVF,4.0,['Edwin A. Abbott'],['Fiction']
2129172,The cassique of Kiawah: A Colonial romance,A3QZCA4LTTVGAD,5.0,['Edwin A. Abbott'],['Fiction']
2129201,The cassique of Kiawah: A Colonial romance,A1V8NBMG0PDVK1,5.0,['Edwin A. Abbott'],['Fiction']
2129216,The cassique of Kiawah: A Colonial romance,A9998RE3AEA95,4.0,['Edwin A. Abbott'],['Fiction']
2129228,The cassique of Kiawah: A Colonial romance,A2I3D2NX4XKZYJ,4.0,['Edwin A. Abbott'],['Fiction']
2129255,The cassique of Kiawah: A Colonial romance,A2H6Q6AK8S90F3,4.0,['Edwin A. Abbott'],['Fiction']
2130555,Not My Bowl of Rice,A1BI8PUEHA5CHW,5.0,['Joel Gross'],['Fiction']
2130575,Not My Bowl of Rice,A3Q86MZSVUUAD8,4.0,['Joel Gross'],['Fiction']
2130585,Not My Bowl of Rice,A33EVEMS61JYRQ,4.0,['Joel Gross'],['Fiction']
2130932,Miami Blues,A2QGB7KXWF859E,5.0,['Nora Roberts'],['Fiction']
2130941,Miami Blues,A1OGPR0AKZ4K7D,5.0,['Nora Roberts'],['Fiction']
2130953,Miami Blues,A3NDPSK6QZHSAV,4.0,['Nora Roberts'],['Fiction']
2130954,Miami Blues,ABG3ZHJGFI26W,3.0,['Nora Roberts'],['Fiction']
2130959,Miami Blues,A20R7259NOEJ8V,5.0,['Nora Roberts'],['Fiction']
2130962,Miami Blues,A21QH2E3KFVMBM,4.0,['Nora Roberts'],['Fiction']
2130972,Miami Blues,A13KQYPEFE3R90,4.0,['Nora Roberts'],['Fiction']
2130977,Miami Blues,A2AMSJ54BLQIDN,4.0,['Nora Roberts'],['Fiction']
2130979,Miami Blues,A2E9Q3T876TQ6C,4.0,['Nora Roberts'],['Fiction']
2130982,Miami Blues,AN0XWUHSHRUG6,4.0,['Nora Roberts'],['Fiction']
2130984,Miami Blues,A2GO2DPX0E1NFN,2.0,['Nora Roberts'],['Fiction']
2130986,Miami Blues,AFVQZQ8PW0L,5.0,['Nora Roberts'],['Fiction']
2130987,Miami Blues,A3N61N91YEIZ47,5.0,['Nora Roberts'],['Fiction']
2130990,Miami Blues,A3DE9GQDO6O6D1,5.0,['Nora Roberts'],['Fiction']
2131002,Miami Blues,A1YIYEF36FW0RC,3.0,['Nora Roberts'],['Fiction']
2131009,Miami Blues,A2CLCWLN7PZ3U6,5.0,['Nora Roberts'],['Fiction']
2131016,Miami Blues,A2V7OVC85J2YVH,3.0,['Nora Roberts'],['Fiction']
2131041,Miami Blues,A2P50TYDCV61AJ,5.0,['Nora Roberts'],['Fiction']
2131049,Miami Blues,ANEDXRFDZDL18,2.0,['Nora Roberts'],['Fiction']
2131065,Miami Blues,A18FUHNBP90IB4,4.0,['Nora Roberts'],['Fiction']
2131066,Miami Blues,A3Q7ZL6TPRX2Y,3.0,['Nora Roberts'],['Fiction']
2131069,Miami Blues,A1RRV2KVA2AXLZ,4.0,['Nora Roberts'],['Fiction']
2131074,Miami Blues,A3H8NJ5PJNLFD5,4.0,['Nora Roberts'],['Fiction']
2131075,Miami Blues,A18M68DE1Y6W51,3.0,['Nora Roberts'],['Fiction']
2131076,Miami Blues,A1IWWRZJOXOSYP,4.0,['Nora Roberts'],['Fiction']
2131079,Miami Blues,A3M174IC0VXOS2,4.0,['Nora Roberts'],['Fiction']
2131098,Miami Blues,A3RTNA9THAU2OP,4.0,['Nora Roberts'],['Fiction']
2131099,Miami Blues,A3I4GZJZO155GG,4.0,['Nora Roberts'],['Fiction']
2131617,Hunters & Shooters,A3GA09FYFKL4EY,1.0,"['C. T. Adams', 'Cathy Clamp']",['Fiction']
2131618,Hunters & Shooters,A2UAM0ITC30078,2.0,"['C. T. Adams', 'Cathy Clamp']",['Fiction']
2131625,Hunters & Shooters,A3GQKB1KF0CRPE,5.0,"['C. T. Adams', 'Cathy Clamp']",['Fiction']
2131631,Hunters & Shooters,A3H8NJ5PJNLFD5,3.0,"['C. T. Adams', 'Cathy Clamp']",['Fiction']
2131633,Hunters & Shooters,A3861IBNFDR8RU,2.0,"['C. T. Adams', 'Cathy Clamp']",['Fiction']
2131643,Hunters & Shooters,A2BZCHIDR5FTYA,4.0,"['C. T. Adams', 'Cathy Clamp']",['Fiction']
2131648,Hunters & Shooters,A18ZSMR1DW4VFW,4.0,"['C. T. Adams', 'Cathy Clamp']",['Fiction']
2131657,Hunters & Shooters,A1T17LMQABMBN5,4.0,"['C. T. Adams', 'Cathy Clamp']",['Fiction']
2131662,Hunters & Shooters,A13KQYPEFE3R90,5.0,"['C. T. Adams', 'Cathy Clamp']",['Fiction']
2131669,Hunters & Shooters,A342BV4226SM5Y,5.0,"['C. T. Adams', 'Cathy Clamp']",['Fiction']
2131670,Hunters & Shooters,AFVQZQ8PW0L,5.0,"['C. T. Adams', 'Cathy Clamp']",['Fiction']
2131671,Hunters & Shooters,A2Z44AN3F2IN61,5.0,"['C. T. Adams', 'Cathy Clamp']",['Fiction']
2131881,Mrs Pargeter's Point of Honour,A23OLHL5RPQKLP,4.0,['Marlys Millhiser'],['Fiction']
2132916,Moon's Web,A342BV4226SM5Y,5.0,"['C. T. Adams', 'Cathy Clamp']",['Fiction']
2132919,Moon's Web,A13KQYPEFE3R90,5.0,"['C. T. Adams', 'Cathy Clamp']",['Fiction']
2132920,Moon's Web,A2BZCHIDR5FTYA,4.0,"['C. T. Adams', 'Cathy Clamp']",['Fiction']
2132922,Moon's Web,A320TMDV6KCFU,5.0,"['C. T. Adams', 'Cathy Clamp']",['Fiction']
2132924,Moon's Web,A2CR57GAJKNWVV,4.0,"['C. T. Adams', 'Cathy Clamp']",['Fiction']
2132926,Moon's Web,A2Z44AN3F2IN61,5.0,"['C. T. Adams', 'Cathy Clamp']",['Fiction']
2132930,Moon's Web,A126YLPKFPNQDS,4.0,"['C. T. Adams', 'Cathy Clamp']",['Fiction']
2132934,Moon's Web,AFVQZQ8PW0L,5.0,"['C. T. Adams', 'Cathy Clamp']",['Fiction']
2133021,The Filmmaker : A Novel,AJI76D4U5WGBZ,4.0,['RM Johnson'],['Fiction']
2133041,The Filmmaker : A Novel,A36AIK1DQPSRNT,5.0,['RM Johnson'],['Fiction']
2133385,John L. Byrne's Fear Book,AGG9C66TOLJZB,4.0,['Jonathan Strahan'],['Fiction']
2133709,Certain Women -,AFVQZQ8PW0L,5.0,['Gini Hartzmark'],['Fiction']
2133715,Crime through Time: New and Original Tales of Historical Mystery,A21MY0W0L1O1BU,4.0,"['Miriam Grace Monfredo', 'Sharan Newman']",['Fiction']
2135509,Together is All We Need,A2VKWLCNZF4ZVB,4.0,['Michael Phillips'],['Fiction']
2135511,Together is All We Need,A4P7HYSOIVBLL,4.0,['Michael Phillips'],['Fiction']
2135512,Together is All We Need,A24H4WUFUDPTAA,4.0,['Michael Phillips'],['Fiction']
2135618,Odd Thomas,A25HYPL2XKQPZB,5.0,['Dean Koontz'],['Fiction']
2135666,Odd Thomas,A2CVXUY1EYQGGA,4.0,['Dean Koontz'],['Fiction']
2135667,Odd Thomas,ANEDXRFDZDL18,4.0,['Dean Koontz'],['Fiction']
2135668,Odd Thomas,A3R19YKNL641X3,5.0,['Dean Koontz'],['Fiction']
2135679,Odd Thomas,A11B61QBGHLQDN,4.0,['Dean Koontz'],['Fiction']
2135700,Odd Thomas,A3VMCKYN22X0CO,4.0,['Dean Koontz'],['Fiction']
2135731,Odd Thomas,AYT4FJYVCHYLE,3.0,['Dean Koontz'],['Fiction']
2135749,Odd Thomas,A25ACLV5KPB4W,4.0,['Dean Koontz'],['Fiction']
2135759,Odd Thomas,A5DQ1MP5DL7DY,4.0,['Dean Koontz'],['Fiction']
2135771,Odd Thomas,AE12AEJFCOGGY,5.0,['Dean Koontz'],['Fiction']
2135774,Odd Thomas,A2EMP366TTS6E1,5.0,['Dean Koontz'],['Fiction']
2135792,Odd Thomas,A1CNQTCRQ35IMM,3.0,['Dean Koontz'],['Fiction']
2135811,Odd Thomas,A10Y3OZWENAQ6W,2.0,['Dean Koontz'],['Fiction']
2135812,Odd Thomas,AJMU8VVFKMZI4,3.0,['Dean Koontz'],['Fiction']
2135834,Odd Thomas,A38H4XCCPLRF93,5.0,['Dean Koontz'],['Fiction']
2135881,Odd Thomas,A32IWIJ6UI3YYF,4.0,['Dean Koontz'],['Fiction']
2135916,Odd Thomas,A2RDR5G65D9H84,3.0,['Dean Koontz'],['Fiction']
2135924,Odd Thomas,A16W9E27VW9IND,4.0,['Dean Koontz'],['Fiction']
2135959,Odd Thomas,A1GUWFBWRXTJG0,4.0,['Dean Koontz'],['Fiction']
2135960,Odd Thomas,A23US54A0OILE4,5.0,['Dean Koontz'],['Fiction']
2135968,Odd Thomas,A341BG8RMH8QW,4.0,['Dean Koontz'],['Fiction']
2135992,Odd Thomas,A359U0JFFZ0Q04,3.0,['Dean Koontz'],['Fiction']
2135998,Odd Thomas,A16LP6AB6C5LMZ,4.0,['Dean Koontz'],['Fiction']
2136006,Odd Thomas,A23E9QQHJLNGUI,4.0,['Dean Koontz'],['Fiction']
2136025,Odd Thomas,A1UFV4HALV2OXW,5.0,['Dean Koontz'],['Fiction']
2136030,Odd Thomas,A38OJ05KCLIDXQ,2.0,['Dean Koontz'],['Fiction']
2136040,Odd Thomas,A3MUDAYXE0ANVM,5.0,['Dean Koontz'],['Fiction']
2136042,Odd Thomas,AK7D1BHZOSOL1,5.0,['Dean Koontz'],['Fiction']
2136043,Odd Thomas,A1FT7QFKNHL9DT,5.0,['Dean Koontz'],['Fiction']
2136102,Odd Thomas,A3AZ4O4I9S4668,5.0,['Dean Koontz'],['Fiction']
2136105,Odd Thomas,AEQFYOI6YJ83Z,5.0,['Dean Koontz'],['Fiction']
2136106,Odd Thomas,A3OEECMCM2T4KQ,5.0,['Dean Koontz'],['Fiction']
2136124,Odd Thomas,A2AOZQ3WTNVVOK,5.0,['Dean Koontz'],['Fiction']
2136226,Odd Thomas,A3LZGLA88K0LA0,5.0,['Dean Koontz'],['Fiction']
2136229,Odd Thomas,AT3ESUWYNLKUK,5.0,['Dean Koontz'],['Fiction']
2136235,Odd Thomas,A1HA6KZZNDCME9,5.0,['Dean Koontz'],['Fiction']
2136237,Odd Thomas,A1DQZBHEU98PBT,5.0,['Dean Koontz'],['Fiction']
2136257,Odd Thomas,A1EQW0SAORNLDZ,3.0,['Dean Koontz'],['Fiction']
2136291,Odd Thomas,A1CHM200OEN65X,5.0,['Dean Koontz'],['Fiction']
2136292,Odd Thomas,A3FHAMLNGHCFU7,2.0,['Dean Koontz'],['Fiction']
2136310,Odd Thomas,AIIR8E34EDKCQ,4.0,['Dean Koontz'],['Fiction']
2136312,Odd Thomas,A1X1CEGHTHMBL1,5.0,['Dean Koontz'],['Fiction']
2136322,Odd Thomas,A1L43KWWR05PCS,5.0,['Dean Koontz'],['Fiction']
2136338,Odd Thomas,A3P9D22KDEXVMN,5.0,['Dean Koontz'],['Fiction']
